id,product_id,content,customer_id,rating
19587100,74021317,"đây là cuốn sách lấy đi nhiều nước mắt của mình. Rất hay, mọi người nên đọc thử một lần, sẽ không thất vọng đâu",25014814,5
12995863,74021317,"Sách thì không có điểm gì chê cả 🥰😊
Nhưng đặt sách bên tiki vài lần r thì đây là lần đầu tiên mình thấy thất vọng 😢 sách bỏ nguyên vào thùng giấy mà không bọc bóng gì cả, miền bắc mấy hôm nay mưa nên dễ bị ướt như chơi. Mình nhận được sách không có bọc nên rất bụi, đối với một đứa ghét bụi bẩn như mình thì thực sự khó chịu. Vẫn cho 5 sao vì đây là Tiki, mong bên đóng gói cẩn thận hơn 😊😁😁😁",2064093,5
17472315,74021317,Giao hàng nhanh chất lượng tốt 🥰🥰,28049753,5
17557795,74021317,"Đóng gói kĩ, sách in đẹp. So với giá tại nhà sách thì rẻ hơn. Cuốn này được nhiều người gợi ý rồi nên mình không bàn về nội dung nữa.",1726749,5
19982232,74021317,Mình mua tặng. Hy vọng bạn mình thích cuốn sách này,927111,5
9813573,74021317,"Năm vừa rồi “Cây cam ngọt của tôi” nổi lên như một hiện tượng, best-seller mà người người nhà nhà săn lùng, cháy hàng khắp mọi nơi. Mình cũng rất háo hức phải sở hữu bằng được một em “Cam ngọt” trong tủ sách. Sách của Nhã Nam chưa bao giờ làm mình thất vọng, bìa siêu đẹp luôn.",574491,5
9370507,74021317,"Đã đọc hết tác phẩm, tôi mới viết những dòng này. Một cuốn sách có thể nói đã lấy đi rất nhiều nước mắt. Nếu không học Văn học Mỹ Latin, có thể tôi đã không biết đến tác phẩm này. Một tác phẩm đáng đọc, rung động tâm hồn của mỗi con người và nhắc nhở ta hãy sống bằng những điều tốt đẹp nhất trênn thế giới này.",885377,5
11059003,74021317,"Truyện dùng ngôn từ dễ thương, trong sáng nhưng cũng không kém phần sâu sắc. Tác giả khắc họa lên nổi lòng của một cậu bé 5 tuổi một cách xuất sắc. Để rồi ""Tại sao người ta lại nói cho bọn trẻ biết nhiều chuyện như vậy trong khi chúng còn bé như thế?"".....",11613641,5
16805458,74021317,"Thật sự là đọc xong khóc muốn trầm cảm. 
Nhưng hay thật sự. Vừa đọc vừa khóc muốn xỉu. 
Những đứa trẻ lớn lên với tâm hồn nhạy cảm, biết những điều mà chỉ khi lớn mới nên biết, cần phải nâng niu thật nhiều…",5186335,5
12860637,74021317,"Một cuốn sách cực kì tuyệt vời! Tôi đã cười, đã khóc, đã hồi hộp đến nín thở và vỡ oà với cảm xúc hạnh phúc khi biết được Zeze đã mạnh khoẻ trở lại! Một cuốn sách rất đẹp và dễ thương, rất đáng để bạn rơi nước mắt!",436722,5
19767090,74021317,"Cuốn này cũng quá nổi rồi đi, nội dung khỏi bàn, bìa đẹp",27646304,5
20108027,74021317,Tốt,29740597,5
9711501,74021317,"Một tác phẩm nhẹ nhàng nhưng lại mang đến những suy ngẫm thật nặng trĩu. Đối với con nít thì điều chúng cần hơn cả là sự yêu thương, ân cần hay là những nghiêm khắc đòn roi; trong khi hành động của chúng chỉ đơn giản là bắt chước từ mọi thứ xung quanh và chưa biết rằng điều đó đúng hay sai!! Đọc để biết tâm hồn nhạy cảm, trong sáng của một đứa trẻ như thế nào. Đôi đoạn mình cũng hay lý trí rằng với một đứa trẻ thì chúng có nghĩ sâu sắc như thế không, nhưng rồi mình thấy chẳng sao cả, hãy đọc bằng một trí tưởng tượng bay bổng và tràn đầy yêu thương. 
Câu yêu thích nhất trong truyện của mình là: Nếu không có sự triều mến thì cuộc sống chẳng còn đặc biệt nữa.
Cám ơn quảng cáo vì cuốn sách hiện lên một cách ngẫu nhiên và các bạn đã review. Sau khi đọc xong mình chỉ muốn mua thêm vài cuốn nữa để tặng những đứa bạn của mình.",264407,5
11086691,74021317,"1 câu chuyện về tuổi thơ thật đáng yêu. Gợi nhớ lại tuổi thơ của mình với bao trận đòn. Dù vậy, giờ nhìn lại vẫn cảm thấy may mắn và hạnh phúc và nếu đc lựa chọn lại mình vẫn chọn đc sống với 1 tuổi thơ như thế, nghèo, bình dị, gần gũi thiên nhiên.",11192354,5
13255529,74021317,"tác phẩm thì hay rồi mà khâu giao hàng chán quá, lúc nhận hàng thấy gói hàng bầm dập tơ tớt, lần đầu khui hàng mà ko dùng kéo hay dao rọc giấy ak và tất nhiên bên trong sách bị gập cong, méo mó rồi.",20235954,3
19286095,74021317,"Sản phẩm chất lượng như mong đợi. Giao hàng nhanh, đóng gói kĩ càng nhưng hi vọng lần tới có bọc chống xóc.",11037306,5
19260698,74021317,mình dùng giao tiết kiệm nhưng giao nhanh hôm sau trưa là có sách mới không bị hư hại với lại sách thơm lắm =)))),27684056,5
15310583,74021317,"Mình bị chục trang in lỗi, ko đọc đc 😭😭bùn xỉu 
Mà lúc sau mới phát hiện ko sửa đánh giá 5 sao đc",17484321,5
15846834,74021317,Đây có lẽ là quyển sách hay nhất trong những quyển mình đọc gần đây. Ngồi đọc mà tự nhiên khóc tu tu vì quá đồng cảm với Zeze. Mình viết văn không giỏi nên chỉ biết review mọi người hãy mua đi vì cuốn sách này thực sự đáng đọc,452542,5
17739082,74021317,"Nhân 1 lần bị ốm sốt nghe được audio Cây cam ngọt, mình đã rất thích. Sau đó mua sách về để đọc lại và share với mấy đứa cháu. Tiki giao sách rất nhanh trong ngày.",25802223,5
12882331,74021317,"Mình chưa đọc nhưng đánh giá 5 sao. Chọn ship thường mà đặt buổi sáng lúc ngủ dậy, buổi chiều đã nhận được hàng rồi 🍊🍊",10975327,5
18660952,74021317,"Sách nhỏ hơn mình nghĩ 1 chút , giao hàng nhanh lắm nha đặt hôm qua hôm nay có r, mà đóng gói hơi sơ sài xíu",26675766,5
19951305,74021317,"Sách đẹp, hài lòng",19165924,5
18355834,74021317,"Giao hàng nhanh, chất lượng sách tốt. Mình chưa kịp đọc nên chưa có nhận xét về nội dung. Mua vì có khuyến mãi và nghe mọi người quảng cáo nhiều quá.",17479984,5
12676441,74021317,"Đọc truyện mà thương cậu bé Zéze tới mức trực trào nước mắt. Cậu bé chỉ hơn 5 tuổi thông minh, mang trong mình trái tim nhạy cảm, đầy tình yêu thương nhưng lại bị những trận đòn roi của người thân trong gia đình cùng cái nghèo làm chết dần chết mòn những thiên hướng ấy. Tới khi gặp ông người Bồ, bằng tình yêu trìu mến mà ông dành cho cậu, trái tim cậu bé được sưởi ấm, sống trong những tháng ngày hạnh phúc nhất của cuộc đời... Ấy vậy mà 1 ngày Chúa vẫn tước đi của cậu chỗ dựa tinh thần lớn nhất trong cuộc đời.",13197388,5
16952829,74021317,"sách mới, thơm mùi sách lắm nha. giao nhanh chóng, mua đọc thử giet time mà k ngờ đoc vào khá là cuốn, mở đầu là câu chuyện hội thoại nhẹ nhàng lắm",27780710,5
19220875,74021317,Giao nhanh,24876237,5
19993540,74021317,Nên mua!,30143111,5
14922889,74021317,"Một tác phẩm tuyệt vời! Đưa mình đến với mọi cung bậc cảm xúc, vui như một đứa trẻ mà khóc như một người bế tắc trong thế giới trưởng thành. Mọi cảm xúc đến đều rất tự nhiên và chân thực. Bìa sách cũng đẹp và font chữ dễ đọc nữa.",955821,5
18402704,74021317,"sách đẹp tuy nhiên giao chỏng chơ, ko bọc, không bookcare, may mắn là ko có df🥹",26008516,4
16025185,74021317,"sách đẹp,không bị méo mó,có điều đóng gói hơi sơ xài",27050492,5
14716868,74021317,"rất thất vọng!!!! Sách kh bọc bao hay đóng gói cẩn thận, chỉ bỏ đúng 1 quyển sách vào hộp trong quá trình vận chuyện bị xóc sao đó mà lúc nhận đc sách vừa dơ vừa bị gãy,cong bìa. mình cảm thấy không xứng đáng với giá tiền của mình chút nào luôn",26400649,1
19270797,74021317,Giao rất nhanh với lại trên này mua sách cũng rẻ nữa nhưng hơi tiếc vì ko có bookmak 😥nhưng mọi thứ đều oki,29110926,5
17718183,74021317,"Bìa sách xinh. Nội dung hay, buồn. Đọc cuốn lắm. Cảm ơn người dịch sách, văn phong rất hay. Cách diễn đạt ngôn từ rất cảm xúc.",7968222,5
18901249,74021317,"Vẫn như 2 cuốn kia không đc gói bằng gì hết nhưng hên là sách không bị dơ, cx không bị hư gáy",28892612,4
17875263,74021317,Câu chuyện nên đọc,24802231,5
19396024,74021317,"Sách hay lắm, mình mua vì thích chứ mình đọc rồi. Tiki bán sách vẫn là chất lượng và giá ổn nhất",17506609,5
18220209,74021317,"Tin tui đi, bạn sẽ không thất vọng khi mua cuốn sách này đâu. Bìa sách xuất sắc 1 thì nội dung xuất sắc 10 luôn nhé!",11372952,5
17763651,74021317,"Thấy được mấy bạn review nên cũng mua về để đọc. Khá là nhỏ và mỏng, thuận tiện để bỏ túi đem đi đọc ở chỗ khác.. Hài lòng lắmmm vì mua đc giá rẻ nữa",27596814,5
14931844,74021317,"chất lượng bìa, giấy và cỡ chữ chất lượng. Độ dài cuốn sách xấp xỉ 1 gang tay, hơi bé so với trưởng tượng của mình 1 chút. Tóm lại mình đánh giá cao quyển sách này nhé",25567439,5
12326038,74021317,"Câu chuyện được viết dưới góc nhìn của 1 cậu bé 5 tuổi, thông minh, lanh lợi, “nghịch như quỷ”. Lúc đầu mình không kì vọng quá nhiều vào cuốn sách trẻ con như vậy, nhưng càng đọc, có nhiều đoạn khiến mình rơm rớm. Chương cuối (hay gần cuối - mình ko nhớ rõ vì đọc 1 mạch), thực sự, đã lấy đi rất nhiều nước mắt của mình. Ngay cả khi gấp cuốn sách lại, mình vẫn giàn giụa ko kìm được nước mắt. Cuốn sách rất hay.",829003,5
13909743,74021317,"Cầm trên tay những cuốn sách khiến tôi nhớ lại những ngày tháng thanh xuân với niềm yêu thích đọc sách! 
Nội dung hay, chất lượng giấy in trang bìa khá tốt, chữ in rõ ràng không bị nhòe. 
Đóng gói cẩn thận, giao hàng nhanh!",10935309,5
18389832,74021317,"Đóng gói kỹ, sách mới đẹp quá chời",14145101,5
11826858,74021317,"Cuốn sách khá hay và diễn biến nội tâm khá sâu sắc của một đứa trẻ 5 tuổi, mình nghĩ cuốn sách này phù hợp với mọi lứa tuổi, cách bậc phụ huynh cũng nên đọc để có thể hiểu rõ con mình hơn
Rất đáng giá",23003008,5
19072856,74021317,"Hay cảm động. Cái nhìn đầy tình cảm từ nhân vật chính. Có ý nghĩa chiều sâu, mạch văn nhẹ nhàng, chậm rãi, đông đầy cảm xúc. Nói chung là nên đọc.",7193137,5
13669916,74021317,"Tiki giao hàng với tốc độ ánh sáng. Mới đặt lúc tối mà sáng đã có hàng rồi. Cho dịch vụ 5 sao luôn á.
Sách thì khỏi phải chê nhé, bìa đẹp đến mê, nội dung sách thật sự hay. Mình cực kì khuyến khích mọi người đọc thử nha. Sẽ tiếp tục ủng hộ tiki.",1282979,5
18072440,74021317,Giao hàng hơi lâu. Đóng gói cẩn thận. Sách mình muốn mua từ lâu nay thấy sale nên mua luôn. Cuốn sách khá hay và bổ ích,20361451,5
18945931,74021317,"Bộ nay siêu hay:333. Bìa đẹp, màu sắc rõ nét.Tiki ship hàng siêu nhanh, đóng gói hơi sơ sài",17537392,5
18202488,74021317,"Bìa cứng, chữ rõ ràng, nội dung phải từ từ cảm nhận, giao hàng nhanh kinh 😂",28203099,5
19262422,74021317,"nội dung giản dị, cảm động, hay",27858974,5
12159868,74021317,"Giao hàng siêu nhanh luôn ạ, mình đặt từ tối hôm qua mà hơn 9h sáng nay đã nhận được rồi (mình chọn gói ship trước 10h sáng hôm sau). Sách mới tinh không bị quăn mép hay gì, đóng gói cẩn thận chắc chắc! Lâu lắm mới mua lại của tiki mà thấy ổn thực sự, quy trình order cũng chi tiết hơn nữa rất thuận tiện cho mình.",22011180,5
13379297,74021317,"Sách này theo mình được biết là rất hay, mình sẽ đọc trong vài ngày tới.
 Tiki gói hàng ko bao giờ làm mình thất vọng, rất là kĩ càng gọn đẹp, giao cực kì nhanh nữa sáng đặt chiều có ùi",23893103,5
12154168,74021317,Một cuốn sách hay. Thế giới của Zeze thật phong phú. Mấy chương đầu sự tưởng tượng của cậu bé làm mình bật cười nhưng các chương cuối lại làm mình xót xa cho cậu bé. Đọc xong truyện lật lại đầu cuốn sách phần tưởng nhớ lại càng xót xa. Nó cứ buồn buồn ở trong lòng mãi. Cám ơn trải nghiệm đau thương của tác giả để chúng ta có một tác phẩm hay để thưởng thức,14906103,5
19041764,74021317,"sách đẹp, nội dung bị buồn nhưng lôi cuốn. người ta sống trong nghèo khó nhưng vẫn có những cư xử đẹp. đáng đọc",22652051,5
8723337,74021317,Sách mỏng thôi nhưng mình đã cười ở đoạn đầu và khóc đoạn gần cuối. Khi nó được đưa vào chương trình giảng dạy bậc tiểu học ở Brazil thì không còn nghi ngờ gì về ý nghĩa cũng như tính giáo dục của nó. Đừng đánh mất sự trìu mến của mình đối với mọi người xung quanh nhé.,41130,5
15974140,74021317,"Sản phẩm được đóng gói cẩn thận, tuy nhiên chữ trong sách có nhiều chỗ thiếu dấu cách, không biết do ngụ ý của bạn dịch giả hay do bên nhà sản xuất. 
Tuy nhiên vẫn là cuốn sách dù trẻ hay lớn chúng thì cũng nên đọc thử.",13252459,4
18686010,74021317,"Sách đẹp, giao nhanh. Nhưng mà bìa mặt trước bị xước 1 đường nhỏ có thể chấp nhận được.",21982725,5
12339876,74021317,"Bìa sách rất đẹp, tạo cảm giác ấm áp.
Một câu truyện cảm động về một cậu bé con ưa học hỏi, khám phá với trái tim nhạy cảm. Trong cuộc sống vất vả ở khu nhà nghèo ở Rio, vẫn có những trái tim nhân hậu luôn động viên và giúp cậu bé có niềm tin vào cuộc sống.",1833399,5
12220756,74021317,"Một cuốn sách rất hay ,mình đọc xong,khóc sưng húp mắt luôn.Mình đặt hồi tháng 8,lúc dịch đang căng thẳng,hy vọng có cuốn sách hay để đọc cho qua khoảng thời gian khó khăn này,và cũng vì dịch nên đơn hàng bị hoãn đúng tới hôm nay 16/9 .Một cuốn sách rất đáng để đọc",16530778,5
17253316,74021317,Chưa đọc nhưng cảm nhận ok,23157090,4
19278560,74021317,"sách khong đc bọc bookcare, là quyển duy nhất trong bốn quyển mình đặt không bị gãy và cong ở phần gáy",29073182,5
19675766,74021317,"Đọc sách chữa lành, sách này chữa rách vể thương đã lành 😭
Đang buồn đọc xong khóc sưng mắt",822844,5
19643269,74021317,Sách chuẩn mn nhé. Tác phẩm kinh điển nên nội dung khỏi phải bàn ạ,27755444,5
12078662,74021317,"Về dịch vụ thì Tiki luôn là số 1 luôn rồi giao nhanh, cẩn thận, sách mình mua trước nay đều hoàn hảo không gặp vấn đề gì.
Về nội dung, cầm cuốn sách trên tay đã thấy rất muốn đọc vì bìa rất đẹp, ngay từ những trang sách đầu tiên đã cực kì lôi cuốn với giọng văn rất giản dị, ngây ngô nhưng lại cực kì thông minh, hiểu chuyện và có phần láu cá của 1 cậu bé Zeze 5 tuổi. Cuốn sách đưa người đọc qua những câu chuyện của Zeze, khi là về chuyện gia đình, khi là về trường học, về những lần Zeze nghịch ngợm, hay những chuyến phiêu lưu với người đàn ông bán đĩa hát và ông Bồ. 
Mình rất ngạc nhiên vì 1 cậu bé 5 tuổi lại có những suy nghĩ sâu sắc đến thế, và cũng không biết bao lần mỉm cười trước những điều ấm áp đầy tình thương, và cả những lần khóc thành tiếng vì quá đau lòng. 
1 cuốn sách cực kì nhân văn, dành cho mọi lứa tuổi. Đừng chần chừ khi mua cuốn này nhé mọi người ơi",8531078,5
8057011,74021317,"Nhận hàng lần đầu đã gửi hình khoanh ngay chỗ đỏ để chỉ ra sách bị gập ở góc đó và bị tróc phần mép trắng, nhờ bên soạn hàng chọn lại cuốn khác không bị, ai ngờ cuốn đổi cũng bị gập ngay góc và tróc mép còn nặng hơn, cskh quá tệ",1743323,1
16921952,74021317,Mua 5 quyển đều bị vỡ hết siu. Đóng gói lỏng lẻo không hề có chống sốc. Mong tiki khắc phục để người mua có trải nghiệm vui vẻ hơn!,26136022,4
13285461,74021317,"truyện hay, xúc động về một cậu bé có tâm hồn nhạy cảm. khao khác yêu thương.",16364115,4
12020455,74021317,"Đã đọc xong sách, với người mới bắt đầu tập đọc sách như mình thì quyển này khá ok để bắt đầu không ngán. Mấy đoạn đầu đọc hơi chán tí mà bắt đầu vô đoạn giữa với đoạn cuối thì thấy dễ thương, đoạn cuối thì giật mình và xúc động. Cũng k biết diễn tả như thế nào nữa",6701498,5
19276652,74021317,"Đóng gói cẩn thận, giao nhanh",29174073,5
19106995,74021317,Tốt,5549107,5
7865327,74021317,"Sách rất rất đẹp luôn, hôm qua mình vừa order 1 list sách của Nhã Nam, cuốn nào cuốn nấy nhìn xinh xắn hết nấc, rất ưng bụng! Được mọi người giới thiệu nhiều nên kì vọng em nó sẽ là một trong những cuốn most favorite books - 2021 của mình ^^",11368776,5
11965564,74021317,"Câu chuyện này rất hay, có lúc vui, lúc buồn.Hay tới nỗi đọc đi đọc đi đọc lại,và cậu bé dù có máu quỷ trong người đi chăng nữa vẫn là một thiên thần đáng yêu.Và cậu bé rất tốt bụng và hiếu thảo mặc dù nói tục và hư một chút.Tôi nghĩ mọi người hãy mua cuống này về đọc nha.",7214085,5
18377671,74021317,"nghe review nhiều rồi nên thích quá phải múc hoiii, khs nhưng lúc cầm quyển này mình lại liên tưởng tới lúc mà mình đọc quyển totto chan 🥲",5451056,5
20074926,74021317,Nice,30278790,5
15595686,74021317,"truyện man mác buồn, kết để lại nhiều tiếc nuối",25072112,5
17086004,74021317,"Sách đến tay mình đẹp, lành lặn, giá giảm sâu. Mình rất ưng ý. Tiếc là không có kèm kẹp sách:((",10997140,5
11998957,74021317,"1 cuốn sách mà bạn có thể đắm chìm trong nó vài tiếng buổi chiều, tưởng tượng ra mọi khung cảnh với zeze, cùng cậu bé nghịch ngợm và cười với những câu thoại hài hước mà cực kì thông minh
Nhưng mà nếu bạn nào mau nước mắt thì nên chuẩn bị khăn giấy kĩ càng nhé :(",6935316,5
11824156,74021317,"Ôi mn ơi mn phải đọc ngay quyển sách này đi. Hay lắm luôn ạ. Từ trc đến h e rất ít khi đọc truyện nc ngoài vì văn phong ko hợp nhưng quyển này thực sự đã lay động trái tim em. Đọc đến chương"" Hai trận đòn nhớ đời "" e đã bật khóc vì thương Zezé. Đến người ngoài như cô giáo hay ông Bồ còn có thể nhận ra những điểm tốt và ythg Zezé mà gia đình e ấy lại ko thể. Câu chuyện cho ta thấy cái nghèo đã tha hóa con người đến mức nào, người cha thì thất nghiệp, cả gia đình vì thế mà luôn trầm mặc và trút giận vô cớ lên cậu bé đáng thương.",21981801,5
17854699,74021317,"Cuốn sách đưa ta vào cuốn phiêu lưu đầy cảm xúc của Zeze, cậu bé như đoá hoa nở giữa sa mạc khô cằn... cảm ơn những câu chuyện của Zeze... tôi đã cảm nhận được trọn vẹn cảm xúc",21319928,5
16554365,74021317,"mình đọc được một ít rồi và thấy sách khá hay , nhìn bên ngoài sách rất đẹp luôn mê bìa sách thực sự 😳 nhưng mà do không có bọc chống sốc nên bị móp nhẹ ở góc rồi ạ",27450161,5
20072537,74021317,Tốt,28878213,5
14020555,74021317,"Lâu lắm rồi mình mới lại đọc 1 tác phẩm có văn phong lôi cuốn đến nỗi không thể dừng lại được.
1 câu chuyện đầy cảm xúc và để lại trong lòng nhiều điều suy ngẫm. Highly recommend các bạn nên mua đọc :))",208857,5
18399645,74021317,Đóng gói cẩn thận. Giao hàng rất nhanh. Chất lượng in ấn khá. Chưa được nên chưa có đánh giá cụ thể. Để sau khi đọc xong sẽ viết.,5860936,5
12587244,74021317,"Gói hàng rất kĩ ạ!! Sách đẹp rẻ và mới nữaa, uy tín đáng tin cậy để mua 100₫🤩",23662911,5
16856158,74021317,"Giao nhanh , bọc hàng cẩn thận",14473870,5
12821403,74021317,"Hài lòng!
Giao hàng nhanh hơn dự kiến, đóng gói kĩ càng, sách bìa đẹp mắt, chất lượng giấy tốt. Cảm ơn shop và Tiki!",18577665,5
11707854,74021317,"đúng là tiki không bao giờ làm thất vọng về khâu đóng gói và giao hàng mà, chưa bao giờ mình nhận hàng mà thất vọng đến vậy, đã lâu rồi mới mua lại ở tiki mà sao chất lượng lại giảm sút đến thế này, hàng bụi bẩn, ko chống sốc làm sách bị gãy góc, thật sự thất vọng về tiki.",22768994,2
7965713,74021317,"Ngay khi nhìn thấy bìa cuốn sách này, tôi đã lập tức thích nó.
Đọc lời giới thiệu, rằng sách viết về về cậu bé Zeze', cậu bé siêu tinh nghịch và đáng yêu, tôi đặt mua ngay. Tôi thích những sách viết về trẻ con, chúng luôn trong sáng và khiến tôi thấy hạnh phúc khi được sống lại thời trẻ thơ của mình.
Thế nhưng, tôi không đếm nổi số lần tôi đã khóc khi đọc cuốn sách này, khóc đến độ hai mắt sưng húp.
Tôi không review được nội dung vì còn bận khóc, nhưng, bạn đọc đi, có thể bạn sẽ rơi nhiều nước mắt, như tôi, nhưng có lẽ bạn sẽ không hối hận đâu",220053,5
20028664,74021317,Giao nhanh. Sách tốt.,11159799,5
17853542,74021317,"Sách đẹp, đóng gói cẩn thận nhưng giao siêu lâu, 1 tuần mới nhận được. Mong tiki khắc phục vấn đề vận chuyển",28239050,5
19833642,74021317,"sách hay, nhiều ý nghĩa, chữ rõ",28286565,5
7689600,74021317,"Cây cam ngọt của tôi


""Ông có thể giết một người nào đó trong trái tim ông. Không yêu người đó nữa. Và thế là một ngày nào đó người đó sẽ chết."" 

“Mẹ ơi, đáng lẽ con không nên được sinh ra trên đời này.”
“Ai đã ở trên đời, thì tức là người đó đều xứng đáng được sinh ra con ạ. Con cũng thế.”

Một cuốn sách về trẻ em dành cho người lớn, về việc làm cha mẹ và cả các làm con và đó là suy nghĩ của một cậu bé năm- sáu tuổi, nhạy cảm và trưởng thành sớm. 

Những trò nghịch ngợm Zezé gây ra đưa tôi về lại với tuổi thơ của mình, bày trò và đi trốn để xem kết quả. Có khi sẽ rất vui vẻ chứng kiến thành quả, nhưng cũng có khi chưa kịp vui thì đã bị đòn trước rồi. Dù gây ra nhiều rắc rối hay phá phách thì Zezé vẫn là một em bé rất đáng yêu.

Cuốn sách không phải là một án văn nhẹ nhàng hay mềm mại, nó là mẩu đối thoại rất đời thường, rất gần gũi. Trong mỗi đứa trẻ đều ẩn chứa một con quỷ, và con quỷ đó chỉ bị xua đuổi bằng tình yêu thương, sự bao dung của người lớn. Đòn roi, bạo lực chưa bao giờ là cách giáo dục đúng đắn và triệt để.
  
Lời đề tặng càng có ý nghĩa hơn khi đọc xong nội dung và hiểu hơn về các nhân vật được Zezé nhắc tới. Nếu một đứa trẻ hiểu chuyện lớn lên bằng độ tuổi của bố mẹ lúc sinh ra nó, nó cầu xin với tất cả lòng thành: “Xin hãy trả lại tuổi thơ cho con” thì liệu có thể bù lại được không?",390580,4
18381729,74021317,"Sách đẹp, rẻ nên mua nhé ạ",9973350,5
13820245,74021317,"M đọc rv thấy mọi người khen hay nên mua đọc thử. Sách có lúc giảm còn 70k thôi nên mn canh sale nha, m mua lúc k sale 😀. K có book tag và bọc silicon như quyển “giết con chim nhại”",22910080,5
11586076,74021317,"Sách thơm mùi mới. 
Lâu lắm rồi mới đọc một quyển sách thẳng thớm thế này. Nó khiến mình nhớ lại bản thân cũng từng là một đứa con nít hiếu kỳ, năng động để khi lớn lên, mình thông cảm hơn cho những đứa trẻ luôn khiến mình khó chịu. 
Điều tuyệt vời nhất không hẳn được là chính mình mà cảm giác được là mình một cách an toàn trong sự yêu thương của những người xung quanh. Ở đó, mình cảm thấy thật sự tự do. 
:”) mong quyển sách này sẽ mang lại một cơn gió mát giữa những ngày ở nhà và lo lắng hiện nay.",1185911,5
19495148,74021317,"Bọc hơi lởm nhưng vẫn ổn, giao hàng chậm",11637101,5
14750278,74021317,"bìa sách rất đẹp luôn đó ạ, shipper thân thiện, dễ thương. Đặc biệt Tiki giao hàng rất là nhanhh luônnn. Nhưng mà mình muốn Tiki bao sách bằng lớp chống sốc nhé ạ, không bọc gì lỡ sách có rách hay bị nhăn thì mình khá là 🐛` đó ạ :33",7692523,5
18938646,74021317,"Sách đẹp, thấy mọi người khen truyện này hay nên mua bằng được. Vẫn chưa đọc xong nhưng thấy hay. Hàng giao nhanh.",8143398,5
19109404,74021317,không có seal:((((((( sfsjshhsksks như sách sử dụng rồi huhu nma nhờ sách hay,29050262,4
18469757,74021317,"Sách hay, xúc động, nội dung về sự ngây thơ và lòng yêu thương của 1 đứa trẻ. Thấu cảm cho số phận và những dòng suy nghĩ mà đáng lẽ ở 1 đứa trẻ không nên có.",18390607,5
11526535,74021317,"Cuốn sách thật xúc động và hay. Câu truyện về đứa bé chuẩn bị lên 6 tuổi mà đã phải trải qua rất nhiều khó khăn. Cậu bé đã bị mất 2 người bạn rất thân thiết với mình mà lại bị ốm nặng ở đoạn cuối. Tôi rất thích cuốn sách này vì nó rất cảm động và tràn ngập tình yêu thương. Tôi mong mọi người sẽ đều đọc cuốn sách này.
Bông.",20283423,5
18908323,74021317,"Đã đọc, đã tặng và giờ mua lại làm của. Mình thích bìa này hơn bìa cứng. Phải chi bìa cứng y bìa này là ok rùi.",17153193,5
19858326,74021317,Đọc như nồi. Cảm thấy bản thân viết truyện còn hay hơn.,975724,3
18372888,74021317,"Sách rất hay, về mặt cảm quan thì in ấn đẹp và giá mình mua được giảm nên thấy rất hài lòng.",5689129,5
20001993,74021317,Truyện cực kì xúc động,5847275,5
11413965,74021317,"Chất giấy với bìa thì oke nhưng bọc sách sơ sài quá luôn, có mỗi cái hộp rồi đựng sách vào rồi dán băng dính thôi. mình nhận sách bị cong phần cạnh sách như thế này này. Mong lần sau bọc cẩn thận hơn ?.",22363653,3
18313049,74021317,Đóng gói không chống sốc không có bọc ni lông khiến sách bị hỏng góc và còn có dấu hiệu hơi bẩn. Đặt tiki nhiều nhưng lần đầu tiên cảm thấy không hài lòng đến vậy,8561728,3
11774041,74021317,"Cuốn sách như tựa đề của nó vậy, đọc thấy nghẹn ngào, muốn khóc, rồi lại thấy ngọt ngào, yêu đời. Sau cùng vẫn là nỗi buồn man mác. Cuốn sách dành cho những người làm cha mẹ, và các bạn nhỏ.",795363,5
19152809,74021317,Rất hay và xúc động! Sau này em bé lớn mình sẽ đọc cho em bé nghe,8566548,5
12278212,74021317,"Đây có lẽ là phân đoạn ấn tượng nhất với mình, đến cả bản thân cậu bé Zezé còn chẳng làm gì nên tội để phải bị đòn như vậy... Sách hay lắm luôn",23062604,5
18997776,74021317,"Sách được bọc cẩn thận, nguyên vẹn, không móp méo. Nội dung truyện hay đặc sắc. H/a mang tính chất minh họa'",20543615,5
19349941,74021317,"Cảm giác buồn nhưng không bi thương, có phần nhẹ nhõm, bìa đẹp, giấy tốt, in rõ chữ",836887,5
19153518,74021317,"Sách siêu đẹp, giao hàng nhanh",18755744,5
19718429,74021317,Sách đẹp,9719745,5
15482020,74021317,"Tiki giao hàng siêu nhanh
Sách đẹp không có gì để chê
Quyền này mình được người chị recommend nên mua về đọc thử
nhưng xem review thì có vẻ hay xuất sắc",16381703,5
6608632,74021317,"""Không phải giết ông ấy có nghĩa là chộp lấy khẩu súng lục của Buck Jones và bắn bùm! Không cần phải thế. 
Ông có thể giết một người nào đó trong trái tim ông. Không yêu người đó nữa. Và thế là một ngày nào đó người đó sẽ chết.""
Chắc vì tuổi thơ mình khá giống câu chuyện nên vừa đọc vừa khóc, tới nỗi nước mắt khi đọc khiến lúc nhìn vào sách nhoè cả chữ.",1509177,5
17710900,74021317,"Một cuốn sách hay dành cho các em nhỏ, những người thiếu thốn tình yêu thương ở chỗ này và được bù đắp ở chỗ khác. Một cuốn sách gieo cho chúng ta niềm hi vọng vào cuộc sống này",21125768,5
